Date,Store ID,Product ID,Nivel Inventario,Unidades Vendidas,Temporada,Demanda Historica,Demanda Modelo,Residuo Modelo,Error Absoluto Modelo,Error Cuadratico Modelo,agotamiento_real,agotamiento_modelo,Residuo Historico,Error Absoluto Historico,Error Cuadratico Historico,agotamiento_historico
2023-10-31,S005,P0003,496,244,Winter,261.97,255.36,-11.36,11.36,129.14,False,False,-17.97,17.97,322.92,False
2023-11-01,S005,P0003,427,162,Autumn,172.04,168.44,-6.44,6.44,41.49,False,False,-10.04,10.04,100.8,False
2023-11-02,S005,P0003,212,116,Spring,109.58,103.43,12.57,12.57,158.0,False,False,6.42,6.42,41.22,False
2023-11-03,S005,P0003,319,19,Autumn,12.74,10.86,8.14,8.14,66.34,False,False,6.26,6.26,39.19,False
2023-11-04,S005,P0003,423,371,Autumn,362.85,356.33,14.67,14.67,215.1,False,False,8.15,8.15,66.42,False
2023-11-05,S005,P0003,227,5,Autumn,20.96,16.89,-11.89,11.89,141.25,False,False,-15.96,15.96,254.72,False
2023-11-06,S005,P0003,309,281,Autumn,283.71,277.79,3.21,3.21,10.31,False,False,-2.71,2.71,7.34,False
2023-11-07,S005,P0003,91,28,Spring,40.11,34.9,-6.9,6.9,47.66,False,False,-12.11,12.11,146.65,False
2023-11-08,S005,P0003,355,81,Winter,78.99,76.08,4.92,4.92,24.18,False,False,2.01,2.01,4.04,False
2023-11-09,S005,P0003,156,139,Summer,129.82,121.94,17.06,17.06,291.19,False,False,9.18,9.18,84.27,False
2023-11-10,S005,P0003,110,20,Summer,12.19,11.84,8.16,8.16,66.52,False,False,7.81,7.81,61.0,False
2023-11-11,S005,P0003,234,106,Spring,106.24,99.41,6.59,6.59,43.48,False,False,-0.24,0.24,0.06,False
2023-11-12,S005,P0003,464,299,Autumn,289.47,287.21,11.79,11.79,139.11,False,False,9.53,9.53,90.82,False
2023-11-13,S005,P0003,432,165,Summer,163.65,158.26,6.74,6.74,45.39,False,False,1.35,1.35,1.82,False
2023-11-14,S005,P0003,178,123,Autumn,120.02,115.91,7.09,7.09,50.34,False,False,2.98,2.98,8.88,False
2023-11-15,S005,P0003,405,296,Summer,296.38,292.61,3.39,3.39,11.51,False,False,-0.38,0.38,0.14,False
2023-11-16,S005,P0003,279,244,Winter,255.1,248.95,-4.95,4.95,24.5,False,False,-11.1,11.1,123.21,False
2023-11-17,S005,P0003,126,64,Summer,83.85,78.07,-14.07,14.07,197.88,False,False,-19.85,19.85,394.02,False
2023-11-18,S005,P0003,455,102,Winter,120.21,116.1,-14.1,14.1,198.74,False,False,-18.21,18.21,331.6,False
2023-11-19,S005,P0003,72,55,Autumn,67.18,59.19,-4.19,4.19,17.54,False,False,-12.18,12.18,148.35,False
2023-11-20,S005,P0003,188,169,Summer,163.79,156.42,12.58,12.58,158.27,False,False,5.21,5.21,27.14,False
2023-11-21,S005,P0003,89,64,Spring,60.01,55.25,8.75,8.75,76.6,False,False,3.99,3.99,15.92,False
2023-11-22,S005,P0003,343,175,Winter,193.14,187.11,-12.11,12.11,146.7,False,False,-18.14,18.14,329.06,False
2023-11-23,S005,P0003,427,353,Winter,371.53,370.28,-17.28,17.28,298.43,False,False,-18.53,18.53,343.36,False
2023-11-24,S005,P0003,287,99,Winter,103.85,99.01,-0.01,0.01,0.0,False,False,-4.85,4.85,23.52,False
2023-11-25,S005,P0003,436,79,Autumn,91.87,87.85,-8.85,8.85,78.34,False,False,-12.87,12.87,165.64,False
2023-11-26,S005,P0003,156,2,Winter,20.45,14.04,-12.04,12.04,145.0,False,False,-18.45,18.45,340.4,False
2023-11-27,S005,P0003,361,333,Spring,332.89,325.89,7.11,7.11,50.55,False,False,0.11,0.11,0.01,False
2023-11-28,S005,P0003,287,259,Winter,266.9,260.38,-1.38,1.38,1.9,False,False,-7.9,7.9,62.41,False
2023-11-29,S005,P0003,296,215,Autumn,224.31,220.25,-5.25,5.25,27.61,False,False,-9.31,9.31,86.68,False
2023-11-30,S005,P0003,137,115,Autumn,120.26,113.96,1.04,1.04,1.09,False,False,-5.26,5.26,27.67,False
2023-12-01,S005,P0003,181,56,Autumn,73.55,67.33,-11.33,11.33,128.35,False,False,-17.55,17.55,308.0,False
2023-12-02,S005,P0003,480,474,Summer,475.82,468.33,5.67,5.67,32.14,False,False,-1.82,1.82,3.31,False
2023-12-03,S005,P0003,120,23,Spring,40.04,35.49,-12.49,12.49,155.88,False,False,-17.04,17.04,290.36,False
2023-12-04,S005,P0003,384,35,Spring,36.8,31.65,3.35,3.35,11.21,False,False,-1.8,1.8,3.24,False
2023-12-05,S005,P0003,458,387,Autumn,395.11,385.84,1.16,1.16,1.34,False,False,-8.11,8.11,65.77,False
2023-12-06,S005,P0003,382,218,Spring,216.32,211.02,6.98,6.98,48.69,False,False,1.68,1.68,2.82,False
2023-12-07,S005,P0003,227,165,Autumn,161.21,154.84,10.16,10.16,103.17,False,False,3.79,3.79,14.36,False
2023-12-08,S005,P0003,404,184,Summer,182.78,177.87,6.13,6.13,37.57,False,False,1.22,1.22,1.49,False
2023-12-09,S005,P0003,141,96,Spring,101.66,96.22,-0.22,0.22,0.05,False,False,-5.66,5.66,32.04,False
2023-12-10,S005,P0003,125,23,Autumn,32.71,28.2,-5.2,5.2,27.04,False,False,-9.71,9.71,94.28,False
2023-12-11,S005,P0003,87,50,Autumn,49.94,45.73,4.27,4.27,18.2,False,False,0.06,0.06,0.0,False
2023-12-12,S005,P0003,109,105,Spring,112.51,102.11,2.89,2.89,8.36,False,False,-7.51,7.51,56.4,True
2023-12-13,S005,P0003,260,204,Winter,206.89,204.02,-0.02,0.02,0.0,False,False,-2.89,2.89,8.35,False
2023-12-14,S005,P0003,220,199,Autumn,216.9,208.73,-9.73,9.73,94.7,False,False,-17.9,17.9,320.41,False
2023-12-15,S005,P0003,53,35,Spring,38.12,31.53,3.47,3.47,12.01,False,False,-3.12,3.12,9.73,False
2023-12-16,S005,P0003,121,15,Autumn,29.16,23.03,-8.03,8.03,64.46,False,False,-14.16,14.16,200.51,False
2023-12-17,S005,P0003,370,324,Spring,325.34,320.08,3.92,3.92,15.39,False,False,-1.34,1.34,1.8,False
2023-12-18,S005,P0003,403,29,Autumn,41.76,37.74,-8.74,8.74,76.4,False,False,-12.76,12.76,162.82,False
2023-12-19,S005,P0003,129,4,Spring,4.83,6.61,-2.61,2.61,6.81,False,False,-0.83,0.83,0.69,False
2023-12-20,S005,P0003,454,61,Spring,64.46,60.92,0.08,0.08,0.01,False,False,-3.46,3.46,11.97,False
2023-12-21,S005,P0003,131,56,Autumn,66.01,61.37,-5.37,5.37,28.82,False,False,-10.01,10.01,100.2,False
2023-12-22,S005,P0003,332,176,Spring,187.89,183.4,-7.4,7.4,54.77,False,False,-11.89,11.89,141.37,False
2023-12-23,S005,P0003,454,321,Winter,331.38,324.96,-3.96,3.96,15.68,False,False,-10.38,10.38,107.74,False
2023-12-24,S005,P0003,108,85,Autumn,91.48,84.72,0.28,0.28,0.08,False,False,-6.48,6.48,41.99,False
2023-12-25,S005,P0003,377,308,Summer,316.08,309.99,-1.99,1.99,3.95,False,False,-8.08,8.08,65.29,False
2023-12-26,S005,P0003,468,268,Autumn,283.22,278.46,-10.46,10.46,109.47,False,False,-15.22,15.22,231.65,False
2023-12-27,S005,P0003,481,244,Summer,235.32,228.62,15.38,15.38,236.64,False,False,8.68,8.68,75.34,False
2023-12-28,S005,P0003,282,190,Summer,180.88,176.46,13.54,13.54,183.34,False,False,9.12,9.12,83.17,False
2023-12-29,S005,P0003,338,144,Spring,139.73,134.11,9.89,9.89,97.82,False,False,4.27,4.27,18.23,False
2023-12-30,S005,P0003,66,29,Spring,32.38,30.43,-1.43,1.43,2.05,False,False,-3.38,3.38,11.42,False
2023-12-31,S005,P0003,240,155,Autumn,165.84,161.22,-6.22,6.22,38.66,False,False,-10.84,10.84,117.51,False
2024-01-01,S005,P0003,98,92,Winter,105.61,94.32,-2.32,2.32,5.37,False,False,-13.61,13.61,185.23,True
2022-01-01,S005,P0004,436,300,Spring,292.04,284.05,15.95,15.95,254.49,False,False,7.96,7.96,63.36,False
2022-01-02,S005,P0004,442,56,Spring,54.08,48.15,7.85,7.85,61.6,False,False,1.92,1.92,3.69,False
2022-01-03,S005,P0004,475,351,Spring,358.12,349.27,1.73,1.73,3.01,False,False,-7.12,7.12,50.69,False
2022-01-04,S005,P0004,101,83,Summer,97.81,87.91,-4.91,4.91,24.14,False,False,-14.81,14.81,219.34,False
2022-01-05,S005,P0004,200,135,Spring,145.91,141.55,-6.55,6.55,42.89,False,False,-10.91,10.91,119.03,False
2022-01-06,S005,P0004,313,219,Autumn,212.71,209.11,9.89,9.89,97.86,False,False,6.29,6.29,39.56,False
2022-01-07,S005,P0004,125,32,Summer,28.25,23.37,8.63,8.63,74.45,False,False,3.75,3.75,14.06,False
2022-01-08,S005,P0004,401,61,Autumn,70.2,64.52,-3.52,3.52,12.42,False,False,-9.2,9.2,84.64,False
2022-01-09,S005,P0004,175,72,Summer,74.53,68.22,3.78,3.78,14.3,False,False,-2.53,2.53,6.4,False
2022-01-10,S005,P0004,58,40,Winter,48.74,41.68,-1.68,1.68,2.81,False,False,-8.74,8.74,76.39,False
2022-01-11,S005,P0004,215,175,Winter,166.11,163.31,11.69,11.69,136.62,False,False,8.89,8.89,79.03,False
2022-01-12,S005,P0004,229,29,Spring,47.58,42.53,-13.53,13.53,183.01,False,False,-18.58,18.58,345.22,False
2022-01-13,S005,P0004,491,172,Winter,174.56,170.84,1.16,1.16,1.35,False,False,-2.56,2.56,6.55,False
2022-01-14,S005,P0004,444,71,Winter,84.01,79.54,-8.54,8.54,72.95,False,False,-13.01,13.01,169.26,False
2022-01-15,S005,P0004,447,110,Autumn,112.15,107.4,2.6,2.6,6.77,False,False,-2.15,2.15,4.62,False
2022-01-16,S005,P0004,68,29,Summer,31.19,26.51,2.49,2.49,6.19,False,False,-2.19,2.19,4.8,False
2022-01-17,S005,P0004,184,160,Winter,156.35,151.25,8.75,8.75,76.53,False,False,3.65,3.65,13.32,False
2022-01-18,S005,P0004,451,327,Spring,323.97,320.98,6.02,6.02,36.27,False,False,3.03,3.03,9.18,False
2022-01-19,S005,P0004,203,2,Autumn,-7.35,2.33,-0.33,0.33,0.11,False,False,9.35,9.35,87.42,False
2022-01-20,S005,P0004,244,130,Summer,149.54,145.01,-15.01,15.01,225.38,False,False,-19.54,19.54,381.81,False
2022-01-21,S005,P0004,494,81,Autumn,87.65,82.8,-1.8,1.8,3.22,False,False,-6.65,6.65,44.22,False
2022-01-22,S005,P0004,78,46,Winter,45.58,40.43,5.57,5.57,31.02,False,False,0.42,0.42,0.18,False
2022-01-23,S005,P0004,195,99,Summer,116.95,112.13,-13.13,13.13,172.49,False,False,-17.95,17.95,322.2,False
2022-01-24,S005,P0004,168,107,Winter,103.41,98.52,8.48,8.48,71.89,False,False,3.59,3.59,12.89,False
2022-01-25,S005,P0004,309,251,Summer,251.37,244.09,6.91,6.91,47.81,False,False,-0.37,0.37,0.14,False
2022-01-26,S005,P0004,112,73,Winter,75.26,70.4,2.6,2.6,6.74,False,False,-2.26,2.26,5.11,False
2022-01-27,S005,P0004,230,104,Autumn,111.7,105.75,-1.75,1.75,3.05,False,False,-7.7,7.7,59.29,False
2022-01-28,S005,P0004,429,377,Summer,389.88,385.36,-8.36,8.36,69.87,False,False,-12.88,12.88,165.89,False
2022-01-29,S005,P0004,50,13,Winter,21.97,15.36,-2.36,2.36,5.58,False,False,-8.97,8.97,80.46,False
2022-01-30,S005,P0004,146,12,Autumn,11.72,10.66,1.34,1.34,1.81,False,False,0.28,0.28,0.08,False
2022-01-31,S005,P0004,438,374,Autumn,385.35,380.21,-6.21,6.21,38.56,False,False,-11.35,11.35,128.82,False
2022-02-01,S005,P0004,393,270,Autumn,284.32,279.04,-9.04,9.04,81.69,False,False,-14.32,14.32,205.06,False
2022-02-02,S005,P0004,120,68,Spring,80.8,74.39,-6.39,6.39,40.81,False,False,-12.8,12.8,163.84,False
2022-02-03,S005,P0004,457,9,Autumn,10.32,10.37,-1.37,1.37,1.86,False,False,-1.32,1.32,1.74,False
2022-02-04,S005,P0004,494,414,Summer,430.78,422.38,-8.38,8.38,70.15,False,False,-16.78,16.78,281.57,False
2022-02-05,S005,P0004,223,167,Summer,166.31,163.81,3.19,3.19,10.2,False,False,0.69,0.69,0.48,False
2022-02-06,S005,P0004,469,9,Winter,-0.87,5.67,3.33,3.33,11.1,False,False,9.87,9.87,97.42,False
2022-02-07,S005,P0004,115,17,Spring,36.29,30.47,-13.47,13.47,181.33,False,False,-19.29,19.29,372.1,False
2022-02-08,S005,P0004,104,1,Autumn,-2.22,4.03,-3.03,3.03,9.16,False,False,3.22,3.22,10.37,False
2022-02-09,S005,P0004,328,141,Autumn,131.44,128.11,12.89,12.89,166.22,False,False,9.56,9.56,91.39,False
2022-02-10,S005,P0004,146,50,Winter,63.12,58.08,-8.08,8.08,65.32,False,False,-13.12,13.12,172.13,False
2022-02-11,S005,P0004,420,58,Spring,61.24,55.94,2.06,2.06,4.22,False,False,-3.24,3.24,10.5,False
2022-02-12,S005,P0004,493,420,Summer,438.98,436.96,-16.96,16.96,287.68,False,False,-18.98,18.98,360.24,False
2022-02-13,S005,P0004,294,168,Autumn,159.62,153.57,14.43,14.43,208.33,False,False,8.38,8.38,70.22,False
2022-02-14,S005,P0004,73,51,Summer,46.14,40.62,10.38,10.38,107.73,False,False,4.86,4.86,23.62,False
2022-02-15,S005,P0004,339,315,Winter,310.73,304.77,10.23,10.23,104.69,False,False,4.27,4.27,18.23,False
2022-02-16,S005,P0004,459,363,Winter,353.29,346.59,16.41,16.41,269.3,False,False,9.71,9.71,94.28,False
2022-02-17,S005,P0004,405,23,Autumn,33.69,29.92,-6.92,6.92,47.85,False,False,-10.69,10.69,114.28,False
2022-02-18,S005,P0004,228,178,Summer,192.59,186.4,-8.4,8.4,70.53,False,False,-14.59,14.59,212.87,False
2022-02-19,S005,P0004,50,25,Winter,26.21,20.3,4.7,4.7,22.08,False,False,-1.21,1.21,1.46,False
2022-02-20,S005,P0004,257,65,Summer,76.84,71.7,-6.7,6.7,44.87,False,False,-11.84,11.84,140.19,False
2022-02-21,S005,P0004,376,150,Summer,146.96,141.54,8.46,8.46,71.61,False,False,3.04,3.04,9.24,False
2022-02-22,S005,P0004,306,210,Autumn,217.29,211.69,-1.69,1.69,2.87,False,False,-7.29,7.29,53.14,False
2022-02-23,S005,P0004,202,192,Spring,205.65,193.7,-1.7,1.7,2.9,False,False,-13.65,13.65,186.32,True
2022-02-24,S005,P0004,486,365,Spring,367.73,362.5,2.5,2.5,6.23,False,False,-2.73,2.73,7.45,False
2022-02-25,S005,P0004,156,74,Spring,79.17,74.07,-0.07,0.07,0.0,False,False,-5.17,5.17,26.73,False
2022-02-26,S005,P0004,74,5,Autumn,22.8,17.53,-12.53,12.53,156.9,False,False,-17.8,17.8,316.84,False
2022-02-27,S005,P0004,415,387,Winter,387.84,380.74,6.26,6.26,39.17,False,False,-0.84,0.84,0.71,False
2022-02-28,S005,P0004,430,161,Autumn,154.26,148.74,12.26,12.26,150.19,False,False,6.74,6.74,45.43,False
2022-03-01,S005,P0004,77,47,Summer,39.7,34.65,12.35,12.35,152.49,False,False,7.3,7.3,53.29,False
2022-03-02,S005,P0004,277,138,Autumn,128.89,125.03,12.97,12.97,168.34,False,False,9.11,9.11,82.99,False
2022-03-03,S005,P0004,163,45,Winter,55.91,50.02,-5.02,5.02,25.25,False,False,-10.91,10.91,119.03,False
2022-03-04,S005,P0004,286,254,Summer,258.57,253.36,0.64,0.64,0.4,False,False,-4.57,4.57,20.88,False
2022-03-05,S005,P0004,75,47,Winter,50.69,45.01,1.99,1.99,3.95,False,False,-3.69,3.69,13.62,False
2022-03-06,S005,P0004,314,303,Summer,312.98,304.98,-1.98,1.98,3.92,False,False,-9.98,9.98,99.6,False
2022-03-07,S005,P0004,249,56,Spring,66.95,62.75,-6.75,6.75,45.62,False,False,-10.95,10.95,119.9,False
2022-03-08,S005,P0004,243,206,Autumn,196.13,191.31,14.69,14.69,215.67,False,False,9.87,9.87,97.42,False
2022-03-09,S005,P0004,352,167,Winter,185.49,180.86,-13.86,13.86,191.98,False,False,-18.49,18.49,341.88,False
2022-03-10,S005,P0004,94,47,Winter,39.28,34.34,12.66,12.66,160.31,False,False,7.72,7.72,59.6,False
2022-03-11,S005,P0004,267,159,Winter,152.1,147.37,11.63,11.63,135.19,False,False,6.9,6.9,47.61,False
2022-03-12,S005,P0004,401,397,Summer,396.56,384.97,12.03,12.03,144.78,False,False,0.44,0.44,0.19,False
2022-03-13,S005,P0004,436,222,Autumn,239.24,234.4,-12.4,12.4,153.65,False,False,-17.24,17.24,297.22,False
2022-03-14,S005,P0004,67,60,Summer,62.42,55.3,4.7,4.7,22.12,False,False,-2.42,2.42,5.86,False
2022-03-15,S005,P0004,235,171,Summer,184.39,179.95,-8.95,8.95,80.12,False,False,-13.39,13.39,179.29,False
2022-03-16,S005,P0004,414,198,Summer,208.51,204.22,-6.22,6.22,38.72,False,False,-10.51,10.51,110.46,False
2022-03-17,S005,P0004,189,122,Autumn,129.96,126.41,-4.41,4.41,19.47,False,False,-7.96,7.96,63.36,False
2022-03-18,S005,P0004,276,132,Spring,132.72,128.91,3.09,3.09,9.53,False,False,-0.72,0.72,0.52,False
2022-03-19,S005,P0004,211,68,Spring,61.83,55.67,12.33,12.33,152.08,False,False,6.17,6.17,38.07,False
2022-03-20,S005,P0004,409,88,Winter,103.53,100.4,-12.4,12.4,153.69,False,False,-15.53,15.53,241.18,False
2022-03-21,S005,P0004,324,187,Winter,192.81,188.28,-1.28,1.28,1.65,False,False,-5.81,5.81,33.76,False
2022-03-22,S005,P0004,162,121,Winter,140.5,135.57,-14.57,14.57,212.41,False,False,-19.5,19.5,380.25,False
2022-03-23,S005,P0004,289,52,Spring,46.81,40.78,11.22,11.22,125.88,False,False,5.19,5.19,26.94,False
2022-03-24,S005,P0004,390,142,Autumn,133.62,130.02,11.98,11.98,143.46,False,False,8.38,8.38,70.22,False
2022-03-25,S005,P0004,445,62,Summer,71.97,68.48,-6.48,6.48,42.0,False,False,-9.97,9.97,99.4,False
2022-03-26,S005,P0004,490,194,Spring,206.56,201.13,-7.13,7.13,50.83,False,False,-12.56,12.56,157.75,False
2022-03-27,S005,P0004,467,419,Autumn,433.88,423.14,-4.14,4.14,17.12,False,False,-14.88,14.88,221.41,False
2022-03-28,S005,P0004,167,161,Winter,156.59,149.12,11.88,11.88,141.24,False,False,4.41,4.41,19.45,False
2022-03-29,S005,P0004,464,266,Summer,268.6,267.38,-1.38,1.38,1.92,False,False,-2.6,2.6,6.76,False
2022-03-30,S005,P0004,70,51,Winter,70.31,61.25,-10.25,10.25,105.07,False,False,-19.31,19.31,372.88,True
2022-03-31,S005,P0004,489,325,Autumn,332.88,327.98,-2.98,2.98,8.88,False,False,-7.88,7.88,62.09,False
2022-04-01,S005,P0004,148,23,Summer,35.01,28.84,-5.84,5.84,34.12,False,False,-12.01,12.01,144.24,False
2022-04-02,S005,P0004,358,152,Autumn,167.14,163.83,-11.83,11.83,139.88,False,False,-15.14,15.14,229.22,False
2022-04-03,S005,P0004,230,196,Spring,189.06,183.71,12.29,12.29,151.05,False,False,6.94,6.94,48.16,False
2022-04-04,S005,P0004,85,15,Summer,16.12,13.4,1.6,1.6,2.56,False,False,-1.12,1.12,1.25,False
2022-04-05,S005,P0004,229,121,Autumn,140.16,135.16,-14.16,14.16,200.5,False,False,-19.16,19.16,367.11,False
2022-04-06,S005,P0004,311,283,Summer,302.24,295.21,-12.21,12.21,149.1,False,False,-19.24,19.24,370.18,False
2022-04-07,S005,P0004,90,57,Winter,67.97,62.83,-5.83,5.83,34.04,False,False,-10.97,10.97,120.34,False
2022-04-08,S005,P0004,381,293,Winter,311.09,306.02,-13.02,13.02,169.61,False,False,-18.09,18.09,327.25,False
2022-04-09,S005,P0004,311,24,Spring,43.23,38.87,-14.87,14.87,221.1,False,False,-19.23,19.23,369.79,False
2022-04-10,S005,P0004,396,346,Summer,352.53,348.23,-2.23,2.23,4.95,False,False,-6.53,6.53,42.64,False
2022-04-11,S005,P0004,393,325,Autumn,343.7,339.17,-14.17,14.17,200.69,False,False,-18.7,18.7,349.69,False
2022-04-12,S005,P0004,146,34,Winter,48.88,42.68,-8.68,8.68,75.39,False,False,-14.88,14.88,221.41,False
2022-04-13,S005,P0004,97,38,Spring,40.1,35.58,2.42,2.42,5.87,False,False,-2.1,2.1,4.41,False
2022-04-14,S005,P0004,104,74,Winter,66.63,60.32,13.68,13.68,187.04,False,False,7.37,7.37,54.32,False
2022-04-15,S005,P0004,295,64,Winter,63.59,57.97,6.03,6.03,36.31,False,False,0.41,0.41,0.17,False
2022-04-16,S005,P0004,302,290,Summer,306.94,298.01,-8.01,8.01,64.21,False,False,-16.94,16.94,286.96,True
2022-04-17,S005,P0004,457,114,Summer,128.83,122.43,-8.43,8.43,70.98,False,False,-14.83,14.83,219.93,False
2022-04-18,S005,P0004,309,292,Autumn,292.69,284.96,7.04,7.04,49.54,False,False,-0.69,0.69,0.48,False
2022-04-19,S005,P0004,403,54,Autumn,54.89,49.54,4.46,4.46,19.92,False,False,-0.89,0.89,0.79,False
2022-04-20,S005,P0004,414,382,Summer,392.33,384.25,-2.25,2.25,5.05,False,False,-10.33,10.33,106.71,False
2022-04-21,S005,P0004,93,26,Winter,35.52,32.17,-6.17,6.17,38.13,False,False,-9.52,9.52,90.63,False
2022-04-22,S005,P0004,291,173,Winter,169.39,163.87,9.13,9.13,83.43,False,False,3.61,3.61,13.03,False
2022-04-23,S005,P0004,58,55,Autumn,67.53,56.8,-1.8,1.8,3.25,False,False,-12.53,12.53,157.0,True
2022-04-24,S005,P0004,200,21,Spring,17.32,13.7,7.3,7.3,53.28,False,False,3.68,3.68,13.54,False
2022-04-25,S005,P0004,481,471,Spring,484.7,469.21,1.79,1.79,3.21,False,False,-13.7,13.7,187.69,True
2022-04-26,S005,P0004,125,89,Autumn,89.13,83.75,5.25,5.25,27.52,False,False,-0.13,0.13,0.02,False
2022-04-27,S005,P0004,409,309,Autumn,303.79,299.14,9.86,9.86,97.2,False,False,5.21,5.21,27.14,False
2022-04-28,S005,P0004,477,271,Autumn,272.6,265.49,5.51,5.51,30.36,False,False,-1.6,1.6,2.56,False
2022-04-29,S005,P0004,307,199,Winter,191.48,187.72,11.28,11.28,127.35,False,False,7.52,7.52,56.55,False
2022-04-30,S005,P0004,220,19,Autumn,36.68,32.28,-13.28,13.28,176.41,False,False,-17.68,17.68,312.58,False
2022-05-01,S005,P0004,126,124,Spring,128.66,118.76,5.24,5.24,27.43,False,False,-4.66,4.66,21.72,True
2022-05-02,S005,P0004,347,64,Spring,80.75,75.88,-11.88,11.88,141.07,False,False,-16.75,16.75,280.56,False
2022-05-03,S005,P0004,181,98,Autumn,101.37,96.42,1.58,1.58,2.48,False,False,-3.37,3.37,11.36,False
2022-05-04,S005,P0004,318,71,Autumn,61.27,56.78,14.22,14.22,202.13,False,False,9.73,9.73,94.67,False
2022-05-05,S005,P0004,424,373,Autumn,363.93,358.38,14.62,14.62,213.89,False,False,9.07,9.07,82.26,False
2022-05-06,S005,P0004,428,169,Summer,166.38,163.56,5.44,5.44,29.6,False,False,2.62,2.62,6.86,False
2022-05-07,S005,P0004,213,149,Autumn,149.68,147.35,1.65,1.65,2.72,False,False,-0.68,0.68,0.46,False
2022-05-08,S005,P0004,256,40,Spring,52.17,47.7,-7.7,7.7,59.3,False,False,-12.17,12.17,148.11,False
2022-05-09,S005,P0004,78,20,Autumn,34.59,30.13,-10.13,10.13,102.58,False,False,-14.59,14.59,212.87,False
2022-05-10,S005,P0004,344,268,Spring,262.81,260.62,7.38,7.38,54.4,False,False,5.19,5.19,26.94,False
2022-05-11,S005,P0004,415,253,Winter,265.78,261.83,-8.83,8.83,77.95,False,False,-12.78,12.78,163.33,False
2022-05-12,S005,P0004,111,42,Winter,49.84,46.37,-4.37,4.37,19.09,False,False,-7.84,7.84,61.47,False
2022-05-13,S005,P0004,262,261,Summer,261.19,251.97,9.03,9.03,81.48,False,False,-0.19,0.19,0.04,False
2022-05-14,S005,P0004,147,128,Winter,122.0,114.44,13.56,13.56,183.84,False,False,6.0,6.0,36.0,False
2022-05-15,S005,P0004,411,187,Summer,184.28,180.2,6.8,6.8,46.23,False,False,2.72,2.72,7.4,False
2022-05-16,S005,P0004,211,68,Summer,79.46,74.14,-6.14,6.14,37.65,False,False,-11.46,11.46,131.33,False
2022-05-17,S005,P0004,481,211,Summer,209.71,204.02,6.98,6.98,48.75,False,False,1.29,1.29,1.66,False
2022-05-18,S005,P0004,342,202,Summer,209.69,204.36,-2.36,2.36,5.58,False,False,-7.69,7.69,59.14,False
2022-05-19,S005,P0004,500,208,Winter,227.75,223.85,-15.85,15.85,251.12,False,False,-19.75,19.75,390.06,False
2022-05-20,S005,P0004,214,69,Spring,82.48,77.37,-8.37,8.37,70.12,False,False,-13.48,13.48,181.71,False
2022-05-21,S005,P0004,289,50,Autumn,55.92,50.22,-0.22,0.22,0.05,False,False,-5.92,5.92,35.05,False
2022-05-22,S005,P0004,491,72,Spring,65.85,61.24,10.76,10.76,115.85,False,False,6.15,6.15,37.82,False
2022-05-23,S005,P0004,362,65,Summer,79.5,76.63,-11.63,11.63,135.24,False,False,-14.5,14.5,210.25,False
2022-05-24,S005,P0004,245,154,Summer,164.17,159.39,-5.39,5.39,29.08,False,False,-10.17,10.17,103.43,False
2022-05-25,S005,P0004,309,13,Autumn,11.5,10.33,2.67,2.67,7.14,False,False,1.5,1.5,2.25,False
2022-05-26,S005,P0004,93,85,Autumn,100.04,89.26,-4.26,4.26,18.14,False,False,-15.04,15.04,226.2,True
2022-05-27,S005,P0004,82,67,Autumn,67.75,62.09,4.91,4.91,24.09,False,False,-0.75,0.75,0.56,False
2022-05-28,S005,P0004,291,0,Autumn,10.47,8.88,-8.88,8.88,78.8,False,False,-10.47,10.47,109.62,False
2022-05-29,S005,P0004,329,148,Winter,155.93,152.09,-4.09,4.09,16.7,False,False,-7.93,7.93,62.88,False
2022-05-30,S005,P0004,97,52,Winter,58.77,52.86,-0.86,0.86,0.75,False,False,-6.77,6.77,45.83,False
2022-05-31,S005,P0004,245,239,Winter,239.2,231.04,7.96,7.96,63.38,False,False,-0.2,0.2,0.04,False
2022-06-01,S005,P0004,363,186,Autumn,186.47,180.55,5.45,5.45,29.74,False,False,-0.47,0.47,0.22,False
2022-06-02,S005,P0004,129,78,Spring,93.1,87.36,-9.36,9.36,87.57,False,False,-15.1,15.1,228.01,False
2022-06-03,S005,P0004,330,97,Winter,109.02,104.19,-7.19,7.19,51.66,False,False,-12.02,12.02,144.48,False
2022-06-04,S005,P0004,176,120,Summer,135.33,130.39,-10.39,10.39,108.02,False,False,-15.33,15.33,235.01,False
2022-06-05,S005,P0004,110,10,Summer,2.83,7.11,2.89,2.89,8.36,False,False,7.17,7.17,51.41,False
2022-06-06,S005,P0004,402,1,Winter,16.78,13.01,-12.01,12.01,144.33,False,False,-15.78,15.78,249.01,False
